original_row,row_hash,group_id,fold,split,multiclass_label,binary_label
52550,5221575582454765630,192.168.8.1,3,train,Benign,0
52551,6981817550057795831,192.168.8.1,3,train,Benign,0
52552,2834230750217427160,192.168.8.1,3,train,Benign,0
52553,5330270477307320346,192.168.8.1,3,train,Benign,0
52554,6577806678609010461,192.168.8.1,3,train,Benign,0
52555,10827915020038379191,192.168.8.1,3,train,Benign,0
52556,9539265585249125977,192.168.8.1,3,train,Benign,0
52557,15720122040871076106,192.168.8.1,3,train,Benign,0
52558,9014403185112882962,192.168.8.1,3,train,Benign,0
52559,15888011620955159127,192.168.8.1,3,train,Benign,0
52560,13490442249197270560,192.168.8.1,3,train,Benign,0
52561,10397188456524807716,192.168.8.1,3,train,Benign,0
52562,7235758280406341948,192.168.8.1,3,train,Benign,0
52563,8396010030403570118,192.168.8.1,3,train,Benign,0
52564,8629818234765305582,192.168.8.1,3,train,Benign,0
52565,4870149365436303883,192.168.8.1,3,train,Benign,0
52566,15909830049032656283,192.168.8.1,3,train,Benign,0
52567,2395921183840173470,192.168.8.1,3,train,Benign,0
52568,13832349622615964136,192.168.8.1,3,train,Benign,0
52569,7791163589407261605,192.168.8.1,3,train,Benign,0
52570,68649476685976091,192.168.8.1,3,train,Benign,0
52571,6033591006405998072,192.168.8.1,3,train,Benign,0
52572,251156781384801534,192.168.8.1,3,train,Benign,0
52573,11826994671331747823,192.168.8.1,3,train,Benign,0
52574,13634784531906664671,192.168.8.1,3,train,Benign,0
52575,6653938188947271865,192.168.8.1,3,train,Benign,0
52576,8682751400561177745,192.168.8.1,3,train,Benign,0
52577,10807650532028549440,192.168.8.1,3,train,Benign,0
52578,1902632522327174130,192.168.8.1,3,train,Benign,0
52579,14163483681298116853,192.168.8.1,3,train,Benign,0
52580,9306350499737119936,192.168.8.1,3,train,Benign,0
52581,17705953665568696176,192.168.8.1,3,train,Benign,0
52582,11245271775261316197,192.168.8.1,3,train,Benign,0
52583,6465183003099473643,192.168.8.1,3,train,Benign,0
52584,1857549209986538223,192.168.8.1,3,train,Benign,0
52585,13402170610912358194,192.168.8.1,3,train,Benign,0
52586,10750003233408328296,192.168.8.1,3,train,Benign,0
52587,400691295618160948,192.168.8.1,3,train,Benign,0
52588,15987704173818093803,192.168.8.1,3,train,Benign,0
52589,830837935220128552,192.168.8.1,3,train,Benign,0
52590,11841820499957791322,192.168.8.1,3,train,Benign,0
52591,9758951612712599837,192.168.8.1,3,train,Benign,0
52592,10397298995800629392,192.168.8.1,3,train,Benign,0
52593,12004021383069663514,192.168.8.1,3,train,Benign,0
52594,17688636431463497599,192.168.8.1,3,train,Benign,0
52595,11974384263229697153,192.168.8.1,3,train,Benign,0
52596,12331995470381368321,192.168.8.1,3,train,Benign,0
52597,13617667966252359469,192.168.8.1,3,train,Benign,0
52598,25157753613955581,192.168.8.1,3,train,Benign,0
52599,8500191518993200981,192.168.8.1,3,train,Benign,0
52600,2804599903226611739,192.168.8.1,3,train,Benign,0
52601,8722711557323971277,192.168.8.1,3,train,Benign,0
52602,16424786991548538331,192.168.8.1,3,train,Benign,0
52603,14097014349980906997,192.168.8.1,3,train,Benign,0
52604,17627825750621456715,192.168.8.1,3,train,Benign,0
52605,9992440723910150185,192.168.8.1,3,train,Benign,0
52606,1241026256178831217,192.168.8.1,3,train,Benign,0
52607,6090777440273469931,192.168.8.1,3,train,Benign,0
52608,3072081108790391894,192.168.8.1,3,train,Benign,0
52609,17170397477988069432,192.168.8.1,3,train,Benign,0
52610,18294545900570537708,192.168.8.1,3,train,Benign,0
52611,16319813900066692220,192.168.8.1,3,train,Benign,0
52612,17650379318414233581,192.168.8.1,3,train,Benign,0
52613,7251002375324369260,192.168.8.1,3,train,Benign,0
52614,4309759645900503481,192.168.8.1,3,train,Benign,0
52615,4752107641671517573,192.168.8.1,3,train,Benign,0
52616,11164063240419710441,192.168.8.1,3,train,Benign,0
52617,14117902362791754133,192.168.8.1,3,train,Benign,0
52618,10102332004272683801,192.168.8.1,3,train,Benign,0
52619,2267612052820389330,192.168.8.1,3,train,Benign,0
52620,11935283824453617827,192.168.8.1,3,train,Benign,0
52621,582327593717856067,192.168.8.1,3,train,Benign,0
52622,2265289716337468956,192.168.8.1,3,train,Benign,0
52623,14220374092682409555,192.168.8.1,3,train,Benign,0
52624,13959542314438744669,192.168.8.1,3,train,Benign,0
52625,1314955155810673211,192.168.8.1,3,train,Benign,0
52626,13517823102097608334,192.168.8.1,3,train,Benign,0
52627,944639369760392428,192.168.8.1,3,train,Benign,0
52628,13616843561475895918,192.168.8.1,3,train,Benign,0
52629,15908272153011264464,192.168.8.1,3,train,Benign,0
52630,8343847388651635096,192.168.8.1,3,train,Benign,0
52631,16575909842699058019,192.168.8.1,3,train,Benign,0
52632,12121825810774204603,192.168.8.1,3,train,Benign,0
52633,2234391971342128425,192.168.8.1,3,train,Benign,0
52634,7977888587078242268,192.168.8.1,3,train,Benign,0
52635,13412228853382096104,192.168.8.1,3,train,Benign,0
52636,12846511868178058300,192.168.8.1,3,train,Benign,0
52637,1384190275292318465,192.168.8.1,3,train,Benign,0
52638,17025170501327328176,192.168.8.1,3,train,Benign,0
52639,18428511461689732681,192.168.8.1,3,train,Benign,0
52640,6876086481876506159,192.168.8.1,3,train,Benign,0
52641,3084576963650454886,192.168.8.1,3,train,Benign,0
52642,7318327600219538413,192.168.8.1,3,train,Benign,0
52643,13046242790676109488,192.168.8.1,3,train,Benign,0
52644,5549971703475676900,192.168.8.1,3,train,Benign,0
52645,5101385998779993491,192.168.8.1,3,train,Benign,0
52646,11057545185199603227,192.168.8.1,3,train,Benign,0
52647,5007062582578927613,192.168.8.1,3,train,Benign,0
52648,4406906388921776431,192.168.8.1,3,train,Benign,0
52649,6373169611086552481,192.168.8.1,3,train,Benign,0
52650,9341715726339901582,192.168.8.1,3,train,Benign,0
52651,4042581613682711339,192.168.8.1,3,train,Benign,0
52652,8228474510976999724,192.168.8.1,3,train,Benign,0
52653,477808624650682700,192.168.8.1,3,train,Benign,0
52654,6721660301338048619,192.168.8.1,3,train,Benign,0
52655,3956495723990915357,192.168.8.1,3,train,Benign,0
52656,9948452737428808350,192.168.8.1,3,train,Benign,0
52657,4215340486400122794,192.168.8.1,3,train,Benign,0
52658,13438629899433926629,192.168.8.1,3,train,Benign,0
52659,10676610553945847374,192.168.8.1,3,train,Benign,0
52660,8608636932999216731,192.168.8.1,3,train,Benign,0
52661,13430441064633954206,192.168.8.1,3,train,Benign,0
52662,2160127956269980850,192.168.8.1,3,train,Benign,0
52663,14351926746343243749,192.168.8.1,3,train,Benign,0
52664,9701318127996816124,192.168.8.1,3,train,Benign,0
52665,1375091391023662655,192.168.8.1,3,train,Benign,0
52666,15908597301403732400,192.168.8.1,3,train,Benign,0
52667,314062137482543532,192.168.8.1,3,train,Benign,0
52668,6107793067222733812,192.168.8.1,3,train,Benign,0
52669,10682837679088627122,192.168.8.1,3,train,Benign,0
52670,4860986784133525043,192.168.8.1,3,train,Benign,0
52671,1285258784873571954,192.168.8.1,3,train,Benign,0
52672,1805786481646636266,192.168.8.1,3,train,Benign,0
52673,5265261691380329898,192.168.8.1,3,train,Benign,0
52674,9175035870707384010,192.168.8.1,3,train,Benign,0
52675,6166260460757998856,192.168.8.1,3,train,Benign,0
52676,8840021071733469980,192.168.8.1,3,train,Benign,0
52677,4243789796585997510,192.168.8.1,3,train,Benign,0
52678,17494117379516128371,192.168.8.1,3,train,Benign,0
52679,7818061969831420588,192.168.8.1,3,train,Benign,0
52680,12265540805910149670,192.168.8.1,3,train,Benign,0
52681,9587691375596215832,192.168.8.1,3,train,Benign,0
52682,18429141127836118681,192.168.8.1,3,train,Benign,0
52683,18157364807520125866,192.168.8.1,3,train,Benign,0
52684,6170031556783027578,192.168.8.1,3,train,Benign,0
52685,17903795282047611981,192.168.8.1,3,train,Benign,0
52686,17869092780553461065,192.168.8.1,3,train,Benign,0
52687,10582581350602587351,192.168.8.1,3,train,Benign,0
52688,6007812363110282476,192.168.8.1,3,train,Benign,0
52689,4085096743803452112,192.168.8.1,3,train,Benign,0
52690,1878572337066372601,192.168.8.1,3,train,Benign,0
52691,9795876896439358055,192.168.8.1,3,train,Benign,0
52692,6728249444840480101,192.168.8.1,3,train,Benign,0
52693,8269441388782555647,192.168.8.1,3,train,Benign,0
52694,11696181031691783948,192.168.8.1,3,train,Benign,0
52695,13499738736779380428,192.168.8.1,3,train,Benign,0
52696,10878717103083510526,192.168.8.1,3,train,Benign,0
52697,17253508991809261847,192.168.8.1,3,train,Benign,0
52698,7229355984405077825,192.168.8.1,3,train,Benign,0
52699,3394400946040069654,192.168.8.1,3,train,Benign,0
52700,14952315569278335042,192.168.8.1,3,train,Benign,0
52701,16531105387618677847,192.168.8.1,3,train,Benign,0
52702,672906892117236805,192.168.8.1,3,train,Benign,0
52703,3794818307261251466,192.168.8.1,3,train,Benign,0
52704,8799204869352112115,192.168.8.1,3,train,Benign,0
52705,5277580457741592179,192.168.8.1,3,train,Benign,0
52706,5354206085571454861,192.168.8.1,3,train,Benign,0
52707,8050867809076567319,192.168.8.1,3,train,Benign,0
52708,2339250985942338662,192.168.8.1,3,train,Benign,0
52709,3297367934773152523,192.168.8.1,3,train,Benign,0
52710,6937334672663736500,192.168.8.1,3,train,Benign,0
52711,4006321939487630119,192.168.8.1,3,train,Benign,0
52712,10393176366483822108,192.168.8.1,3,train,Benign,0
52713,3943421619655307920,192.168.8.1,3,train,Benign,0
52714,3884596281910039957,192.168.8.1,3,train,Benign,0
52715,3002441134400290622,192.168.8.1,3,train,Benign,0
52716,10939042540873511215,192.168.8.1,3,train,Benign,0
52717,5714428351958693172,192.168.8.1,3,train,Benign,0
52718,5389598261594724195,192.168.8.1,3,train,Benign,0
52719,11383410676190152354,192.168.8.1,3,train,Benign,0
52720,11640091335581413264,192.168.8.1,3,train,Benign,0
52721,3602139526796400551,192.168.8.1,3,train,Benign,0
52722,5615770012138785233,192.168.8.1,3,train,Benign,0
52723,9274257903117681652,192.168.8.1,3,train,Benign,0
52724,297303568075598196,192.168.8.1,3,train,Benign,0
52725,18388544911755287427,192.168.8.1,3,train,Benign,0
52726,5972873152761985310,192.168.8.1,3,train,Benign,0
52727,3593849553755304059,192.168.8.1,3,train,Benign,0
52728,15685758942755933809,192.168.8.1,3,train,Benign,0
52729,17082675314867480950,192.168.8.1,3,train,Benign,0
52730,13966044672818751359,192.168.8.1,3,train,Benign,0
52731,8981806350707516271,192.168.8.1,3,train,Benign,0
52732,15543271560506810985,192.168.8.1,3,train,Benign,0
52733,8919931660917399462,192.168.8.1,3,train,Benign,0
52734,8238998294973734949,192.168.8.1,3,train,Benign,0
52735,11433748835726368499,192.168.8.1,3,train,Benign,0
52736,7367482221637490405,192.168.8.1,3,train,Benign,0
52737,5864947841892606968,192.168.8.1,3,train,Benign,0
52738,6585593677971643868,192.168.8.1,3,train,Benign,0
52739,18287303843752115405,192.168.8.1,3,train,Benign,0
52740,7936158745965549349,192.168.8.1,3,train,Benign,0
52741,10862736868637427800,192.168.8.1,3,train,Benign,0
52742,17502969222648025015,192.168.8.1,3,train,Benign,0
52743,4450547004824419071,192.168.8.1,3,train,Benign,0
52744,1069544703827742282,192.168.8.1,3,train,Benign,0
52745,14022531244823868321,192.168.8.1,3,train,Benign,0
52746,17730293739914270699,192.168.8.1,3,train,Benign,0
52747,8062597371406022740,192.168.8.1,3,train,Benign,0
52748,487942128820304644,192.168.8.1,3,train,Benign,0
52749,9168450782776787348,192.168.8.1,3,train,Benign,0
52750,1168032178289903814,192.168.8.1,3,train,Benign,0
52751,2943844805346244356,192.168.8.1,3,train,Benign,0
52752,2751450498317076006,192.168.8.1,3,train,Benign,0
52753,3967731943456287542,192.168.8.1,3,train,Benign,0
52754,12464826645177515495,192.168.8.1,3,train,Benign,0
52755,11967833054695445408,192.168.8.1,3,train,Benign,0
52756,12330398752505879811,192.168.8.1,3,train,Benign,0
52757,8287647811709032614,192.168.8.1,3,train,Benign,0
52758,14095380006929098238,192.168.8.1,3,train,Benign,0
52759,11575289186848329728,192.168.8.1,3,train,Benign,0
52760,1306660639117958837,192.168.8.1,3,train,Benign,0
52761,7927628351902257066,192.168.8.1,3,train,Benign,0
52762,3355616951818020805,192.168.8.1,3,train,Benign,0
52763,5406458008240256587,192.168.8.1,3,train,Benign,0
52764,1774453369815234446,192.168.8.1,3,train,Benign,0
52765,17025447987385560087,192.168.8.1,3,train,Benign,0
52766,8675914019644997280,192.168.8.1,3,train,Benign,0
52767,9112959649762276754,192.168.8.1,3,train,Benign,0
52768,3797541289650408288,192.168.8.1,3,train,Benign,0
52769,3657558291999111863,192.168.8.1,3,train,Benign,0
52770,14112680719059173290,192.168.8.1,3,train,Benign,0
52771,1158639867141717043,192.168.8.1,3,train,Benign,0
52772,454088434197607212,192.168.8.1,3,train,Benign,0
52773,13843105507351504933,192.168.8.1,3,train,Benign,0
52774,12359159110053531911,192.168.8.1,3,train,Benign,0
52775,14769090472496172338,192.168.8.1,3,train,Benign,0
52776,7888814274394591905,192.168.8.1,3,train,Benign,0
52777,17361759387616131423,192.168.8.1,3,train,Benign,0
52778,10952474069701649100,192.168.8.1,3,train,Benign,0
52779,12330852295557385585,192.168.8.1,3,train,Benign,0
52780,8424877142765630114,192.168.8.1,3,train,Benign,0
52781,338344503533664588,192.168.8.1,3,train,Benign,0
52782,16148641638157724904,192.168.8.1,3,train,Benign,0
52783,10215544596439326007,192.168.8.1,3,train,Benign,0
52784,13010843984861486922,192.168.8.1,3,train,Benign,0
52785,165406671717564250,192.168.8.1,3,train,Benign,0
52786,18341256334717791977,192.168.8.1,3,train,Benign,0
52787,16658107701109150553,192.168.8.1,3,train,Benign,0
52788,5142361728082070205,192.168.8.1,3,train,Benign,0
52789,9703681037998014654,192.168.8.1,3,train,Benign,0
52790,14116736610603031391,192.168.8.1,3,train,Benign,0
52791,3546421550732634624,192.168.8.1,3,train,Benign,0
52792,13320918041017176270,192.168.8.1,3,train,Benign,0
52793,13363699100734168422,192.168.8.1,3,train,Benign,0
52794,5800048026402592148,192.168.8.1,3,train,Benign,0
52795,1145174626268186989,192.168.8.1,3,train,Benign,0
52796,17800364087645113347,192.168.8.1,3,train,Benign,0
52797,17438190557623956361,192.168.8.1,3,train,Benign,0
52798,12107059888490614225,192.168.8.1,3,train,Benign,0
52799,1288197908588366897,192.168.8.1,3,train,Benign,0
52800,453836470744136199,192.168.8.1,3,train,Benign,0
52801,11677410624354482655,192.168.8.1,3,train,Benign,0
52802,11279554894721127990,192.168.8.1,3,train,Benign,0
52803,8372066073208630716,192.168.8.1,3,train,Benign,0
52804,10117605698183856600,192.168.8.1,3,train,Benign,0
52805,9315149398376471830,192.168.8.1,3,train,Benign,0
52806,8803519742633762567,192.168.8.1,3,train,Benign,0
52807,15988886816836392871,192.168.8.1,3,train,Benign,0
52808,4058418466780743841,192.168.8.1,3,train,Benign,0
52809,6911573056121956219,192.168.8.1,3,train,Benign,0
52810,499142388465768356,192.168.8.1,3,train,Benign,0
52811,17289796540044672403,192.168.8.1,3,train,Benign,0
52812,10371557336912661002,192.168.8.1,3,train,Benign,0
52813,4974277768987745302,192.168.8.1,3,train,Benign,0
52814,12542658887014725300,192.168.8.1,3,train,Benign,0
52815,12913303216542807299,192.168.8.1,3,train,Benign,0
52816,6913560413339888654,192.168.8.1,3,train,Benign,0
52817,17502744365031223100,192.168.8.1,3,train,Benign,0
52818,6503557629388955376,192.168.8.1,3,train,Benign,0
52819,10869688931146458846,192.168.8.1,3,train,Benign,0
52820,18257564297535220410,192.168.8.1,3,train,Benign,0
52821,10216998277224867170,192.168.8.1,3,train,Benign,0
52822,15599315583654209806,192.168.8.1,3,train,Benign,0
52823,10363044249196586353,192.168.8.1,3,train,Benign,0
52824,17825429807657454134,192.168.8.1,3,train,Benign,0
52825,12325369471314996517,192.168.8.1,3,train,Benign,0
52826,7467763989662541017,192.168.8.1,3,train,Benign,0
52827,9020610968275913126,192.168.8.1,3,train,Benign,0
52828,16203625695422435519,192.168.8.1,3,train,Benign,0
52829,104819826858462484,192.168.8.1,3,train,Benign,0
52830,6484801539249035811,192.168.8.1,3,train,Benign,0
52831,11521446961012496624,192.168.8.1,3,train,Benign,0
52832,7167113430961637505,192.168.8.1,3,train,Benign,0
52833,9057551507240115899,192.168.8.1,3,train,Benign,0
52834,11063904313440717831,192.168.8.1,3,train,Benign,0
52835,17538351901841840450,192.168.8.1,3,train,Benign,0
52836,12048522306167017351,192.168.8.1,3,train,Benign,0
52837,17853705849797887168,192.168.8.1,3,train,Benign,0
52838,7927271655463867020,192.168.8.1,3,train,Benign,0
52839,16677038348200085270,192.168.8.1,3,train,Benign,0
52840,41349399850116103,192.168.8.1,3,train,Benign,0
52841,15398313244328984839,192.168.8.1,3,train,Benign,0
52842,14798817174948075030,192.168.8.1,3,train,Benign,0
52843,7407639936082433785,192.168.8.1,3,train,Benign,0
52844,11438748820362370908,192.168.8.1,3,train,Benign,0
52845,10539414378122663263,192.168.8.1,3,train,Benign,0
52846,2956909172543466067,192.168.8.1,3,train,Benign,0
52847,342399173597414098,192.168.8.1,3,train,Benign,0
52848,12762963750950513689,192.168.8.1,3,train,Benign,0
52849,6280516700333578991,192.168.8.1,3,train,Benign,0
52850,1364553474386177955,192.168.8.1,3,train,Benign,0
52851,14193721586181561352,192.168.8.1,3,train,Benign,0
52852,1232616929320562042,192.168.8.1,3,train,Benign,0
52853,8010788343666248093,192.168.8.1,3,train,Benign,0
52854,4896790813057836703,192.168.8.1,3,train,Benign,0
52855,1700285018343900768,192.168.8.1,3,train,Benign,0
52856,357401411579812786,192.168.8.1,3,train,Benign,0
52857,1742649169270879802,192.168.8.1,3,train,Benign,0
52858,16330319325139833405,192.168.8.1,3,train,Benign,0
52859,5226825699901997766,192.168.8.1,3,train,Benign,0
52860,4274670986745177856,192.168.8.1,3,train,Benign,0
52861,18258499549272606334,192.168.8.1,3,train,Benign,0
52862,16259895137185709025,192.168.8.1,3,train,Benign,0
52863,16465837654984366885,192.168.8.1,3,train,Benign,0
52864,3689422127336404805,192.168.8.1,3,train,Benign,0
52865,3289225038357736249,192.168.8.1,3,train,Benign,0
52866,6684862677165954942,192.168.8.1,3,train,Benign,0
52867,10185065164836630898,192.168.8.1,3,train,Benign,0
52868,9416618543174077243,192.168.8.1,3,train,Benign,0
52869,5137657157422610591,192.168.8.1,3,train,Benign,0
52870,934775889368225032,192.168.8.1,3,train,Benign,0
52871,5555621172908328240,192.168.8.1,3,train,Benign,0
52872,13910995946236505223,192.168.8.1,3,train,Benign,0
52873,10976985259097836121,192.168.8.1,3,train,Benign,0
52874,17559735154375608954,192.168.8.1,3,train,Benign,0
52875,17650011163343144858,192.168.8.1,3,train,Benign,0
52876,15931769909351851721,192.168.8.1,3,train,Benign,0
52877,17080733163312208597,192.168.8.1,3,train,Benign,0
52878,6494616402439878200,192.168.8.1,3,train,Benign,0
52879,9000314555990782698,192.168.8.1,3,train,Benign,0
52880,7534843199515061430,192.168.8.1,3,train,Benign,0
52881,13721474350920789626,192.168.8.1,3,train,Benign,0
52882,3659997213370062529,192.168.8.1,3,train,Benign,0
52883,8534769906130816687,192.168.8.1,3,train,Benign,0
52884,15203829413837897847,192.168.8.1,3,train,Benign,0
52885,7680617818720019214,192.168.8.1,3,train,Benign,0
52886,2534713423638442261,192.168.8.1,3,train,Benign,0
52887,729367232394073778,192.168.8.1,3,train,Benign,0
52888,15819298982874486550,192.168.8.1,3,train,Benign,0
52889,15593800393101966793,192.168.8.1,3,train,Benign,0
52890,869861575983625617,192.168.8.1,3,train,Benign,0
52891,1315840139650151288,192.168.8.1,3,train,Benign,0
52892,6596467388490766233,192.168.8.1,3,train,Benign,0
52893,11415217738101506087,192.168.8.1,3,train,Benign,0
52894,3029041101872496848,192.168.8.1,3,train,Benign,0
52895,14964379519690768246,192.168.8.1,3,train,Benign,0
52896,85470373743087827,192.168.8.1,3,train,Benign,0
52897,13464728170898918782,192.168.8.1,3,train,Benign,0
52898,7844836684364156739,192.168.8.1,3,train,Benign,0
52899,17305615483228376437,192.168.8.1,3,train,Benign,0
52900,17463979691750852533,192.168.8.1,3,train,Benign,0
52901,8031653289964699048,192.168.8.1,3,train,Benign,0
52902,3914902777673060224,192.168.8.1,3,train,Benign,0
52903,9022299171975281419,192.168.8.1,3,train,Benign,0
52904,11952950213986011100,192.168.8.1,3,train,Benign,0
52905,6595485182175831083,192.168.8.1,3,train,Benign,0
52906,1872120489802092261,192.168.8.1,3,train,Benign,0
52907,227284213322843095,192.168.8.1,3,train,Benign,0
52908,14139352016952513579,192.168.8.1,3,train,Benign,0
52909,7363058068784731834,192.168.8.1,3,train,Benign,0
52910,1770910170886152979,192.168.8.1,3,train,Benign,0
52911,6805481307173482806,192.168.8.1,3,train,Benign,0
52912,14178308066685802913,192.168.8.1,3,train,Benign,0
52913,13923316858753588728,192.168.8.1,3,train,Benign,0
52914,5903731321393347920,192.168.8.1,3,train,Benign,0
52915,16303020661706843871,192.168.8.1,3,train,Benign,0
52916,12198447263301704614,192.168.8.1,3,train,Benign,0
52917,431350555774386244,192.168.8.1,3,train,Benign,0
52918,8604218096402655627,192.168.8.1,3,train,Benign,0
52919,3216233454942565611,192.168.8.1,3,train,Benign,0
52920,4257687769091199595,192.168.8.1,3,train,Benign,0
52921,12391958776016105723,192.168.8.1,3,train,Benign,0
52922,17335851756108646845,192.168.8.1,3,train,Benign,0
52923,13412063063892389732,192.168.8.1,3,train,Benign,0
52924,9756711901416684738,192.168.8.1,3,train,Benign,0
52925,1764643093789369554,192.168.8.1,3,train,Benign,0
52926,16619642359897105592,192.168.8.1,3,train,Benign,0
52927,15612170064677173211,192.168.8.1,3,train,Benign,0
52928,9608150526547863118,192.168.8.1,3,train,Benign,0
52929,1665358914210639917,192.168.8.1,3,train,Benign,0
52930,17684854722229453725,192.168.8.1,3,train,Benign,0
52931,2610522504751807572,192.168.8.1,3,train,Benign,0
52932,5535654885613302033,192.168.8.1,3,train,Benign,0
52933,17448254819362800995,192.168.8.1,3,train,Benign,0
52934,3768318653196168688,192.168.8.1,3,train,Benign,0
52935,1272242349700728728,192.168.8.1,3,train,Benign,0
52936,11361876840264407630,192.168.8.1,3,train,Benign,0
52937,17364176167524310605,192.168.8.1,3,train,Benign,0
52938,15213333254465490920,192.168.8.1,3,train,Benign,0
52939,12039967131301283319,192.168.8.1,3,train,Benign,0
52940,9818485413175871421,192.168.8.1,3,train,Benign,0
52941,11778469643066392452,192.168.8.1,3,train,Benign,0
52942,16316868049984725843,192.168.8.1,3,train,Benign,0
52943,373439714410922306,192.168.8.1,3,train,Benign,0
52944,10988279068141850845,192.168.8.1,3,train,Benign,0
52945,13800583805589967111,192.168.8.1,3,train,Benign,0
52946,6220705619241313174,192.168.8.1,3,train,Benign,0
52947,9930661521718479382,192.168.8.1,3,train,Benign,0
52948,9077739980710951291,192.168.8.1,3,train,Benign,0
52949,13684377114972315247,192.168.8.1,3,train,Benign,0
52950,2734632835189899167,192.168.8.1,3,train,Benign,0
52951,4759400339598471250,192.168.8.1,3,train,Benign,0
52952,7217750173557829551,192.168.8.1,3,train,Benign,0
52953,8145323700261405734,192.168.8.1,3,train,Benign,0
52954,5261079842930614894,192.168.8.1,3,train,Benign,0
52955,11165896109463306363,192.168.8.1,3,train,Benign,0
52956,12853167980981786987,192.168.8.1,3,train,Benign,0
52957,18140592900666201179,192.168.8.1,3,train,Benign,0
52958,18411486962008211443,192.168.8.1,3,train,Benign,0
52959,488868168136820747,192.168.8.1,3,train,Benign,0
52960,16065759041349508995,192.168.8.1,3,train,Benign,0
52961,381999292700301633,192.168.8.1,3,train,Benign,0
52962,16969198554899679754,192.168.8.1,3,train,Benign,0
52963,4449452586505850166,192.168.8.1,3,train,Benign,0
52964,8928630120111232215,192.168.8.1,3,train,Benign,0
52965,4374049329146786452,192.168.8.1,3,train,Benign,0
52966,15198256864686483192,192.168.8.1,3,train,Benign,0
52967,2846575971808870672,192.168.8.1,3,train,Benign,0
52968,11273160779551475884,192.168.8.1,3,train,Benign,0
52969,11896880188862580547,192.168.8.1,3,train,Benign,0
52970,8630420816635521188,192.168.8.1,3,train,Benign,0
52971,5608394215548425932,192.168.8.1,3,train,Benign,0
52972,3874778692897352706,192.168.8.1,3,train,Benign,0
52973,15166099084363779738,192.168.8.1,3,train,Benign,0
52974,1610407705547414225,192.168.8.1,3,train,Benign,0
52975,14081691561827595680,192.168.8.1,3,train,Benign,0
52976,3548092490634169154,192.168.8.1,3,train,Benign,0
52977,5503812835955483653,192.168.8.1,3,train,Benign,0
52978,18022559743978674960,192.168.8.1,3,train,Benign,0
52979,11348994726061609523,192.168.8.1,3,train,Benign,0
52980,12362900372955836282,192.168.8.1,3,train,Benign,0
52981,2252468008102426773,192.168.8.1,3,train,Benign,0
52982,17134534828356121204,192.168.8.1,3,train,Benign,0
52983,11739337581191212993,192.168.8.1,3,train,Benign,0
52984,1022710017824142992,192.168.8.1,3,train,Benign,0
52985,7929184517455353966,192.168.8.1,3,train,Benign,0
52986,8376550103049961256,192.168.8.1,3,train,Benign,0
52987,6212746091832731984,192.168.8.1,3,train,Benign,0
52988,10664224669247970873,192.168.8.1,3,train,Benign,0
52989,14911384368531880983,192.168.8.1,3,train,Benign,0
52990,4839132913187515157,192.168.8.1,3,train,Benign,0
52991,1313254542756233596,192.168.8.1,3,train,Benign,0
52992,1229452668995961336,192.168.8.1,3,train,Benign,0
52993,7958516592061706424,192.168.8.1,3,train,Benign,0
52994,1133445116611135292,192.168.8.1,3,train,Benign,0
52995,16949609553401317802,192.168.8.1,3,train,Benign,0
52996,17338495200948124964,192.168.8.1,3,train,Benign,0
52997,4310835729002577696,192.168.8.1,3,train,Benign,0
52998,5205467379102082400,192.168.8.1,3,train,Benign,0
52999,4227146066991574521,192.168.8.1,3,train,Benign,0
53000,3774115421000888660,192.168.8.1,3,train,Benign,0
53001,8918374313072733032,192.168.8.1,3,train,Benign,0
53002,7998981434075510950,192.168.8.1,3,train,Benign,0
53003,13381291167256292381,192.168.8.1,3,train,Benign,0
53004,17169190389780589227,192.168.8.1,3,train,Benign,0
53005,13543927212505146217,192.168.8.1,3,train,Benign,0
53006,13259967188249514951,192.168.8.1,3,train,Benign,0
53007,9506131270182560042,192.168.8.1,3,train,Benign,0
53008,7372789666326555139,192.168.8.1,3,train,Benign,0
53009,10242218349153504799,192.168.8.1,3,train,Benign,0
53010,1015738517853264244,192.168.8.1,3,train,Benign,0
53011,13196699309526135119,192.168.8.1,3,train,Benign,0
53012,15631452374655795087,192.168.8.1,3,train,Benign,0
53013,8999962862155107269,192.168.8.1,3,train,Benign,0
53014,5723833625188269235,192.168.8.1,3,train,Benign,0
53015,13334628893786756953,192.168.8.1,3,train,Benign,0
53016,3506068239557028791,192.168.8.1,3,train,Benign,0
53017,10948772469163138041,192.168.8.1,3,train,Benign,0
53018,3963089770132092672,192.168.8.1,3,train,Benign,0
53019,10644725794523290299,192.168.8.1,3,train,Benign,0
53020,18413745662778803611,192.168.8.1,3,train,Benign,0
53021,6440166986526689399,192.168.8.1,3,train,Benign,0
53022,18105962701602122947,192.168.8.1,3,train,Benign,0
53023,17558746329101312837,192.168.8.1,3,train,Benign,0
53024,3731149872403572709,192.168.8.1,3,train,Benign,0
53025,15302467220841336068,192.168.8.1,3,train,Benign,0
53026,4249806614092511962,192.168.8.1,3,train,Benign,0
53027,13279586013164729157,192.168.8.1,3,train,Benign,0
53028,3867702030619574077,192.168.8.1,3,train,Benign,0
53029,11712459213104187980,192.168.8.1,3,train,Benign,0
53030,17865562671015358945,192.168.8.1,3,train,Benign,0
53031,6835898556581814878,192.168.8.1,3,train,Benign,0
