original_row,row_hash,group_id,fold,split,multiclass_label,binary_label
90194,5858970152557388537,Backdoor|segment05,1,validation,Backdoor,1
90195,9039514633043727885,Backdoor|segment05,1,validation,Backdoor,1
90196,14069061720225346244,Backdoor|segment05,1,validation,Backdoor,1
90197,10644132231192710474,Backdoor|segment05,1,validation,Backdoor,1
90198,3618214886675530561,Backdoor|segment05,1,validation,Backdoor,1
90199,15839500526175336465,Backdoor|segment05,1,validation,Backdoor,1
90200,8936120383180828593,Backdoor|segment05,1,validation,Backdoor,1
90201,3701269319323610750,Backdoor|segment05,1,validation,Backdoor,1
90202,11093456604662727278,Backdoor|segment05,1,validation,Backdoor,1
90203,8059685803179053791,Backdoor|segment05,1,validation,Backdoor,1
90204,1080850886501426749,Backdoor|segment05,1,validation,Backdoor,1
90205,17117069105756786952,Backdoor|segment05,1,validation,Backdoor,1
90206,10188618336561659335,Backdoor|segment05,1,validation,Backdoor,1
90207,10289983794495908586,Backdoor|segment05,1,validation,Backdoor,1
90208,13227622035210751540,Backdoor|segment05,1,validation,Backdoor,1
90209,566206382416357375,Backdoor|segment05,1,validation,Backdoor,1
90210,10784655907990178443,Backdoor|segment05,1,validation,Backdoor,1
90211,18112370456647901053,Backdoor|segment05,1,validation,Backdoor,1
90212,1910936376458295613,Backdoor|segment05,1,validation,Backdoor,1
90213,10467987257795910679,Backdoor|segment05,1,validation,Backdoor,1
90214,11969376566972761678,Backdoor|segment05,1,validation,Backdoor,1
90215,12424769719670469155,Backdoor|segment05,1,validation,Backdoor,1
90216,3119789118936136934,Backdoor|segment05,1,validation,Backdoor,1
90217,16018840916881348859,Backdoor|segment05,1,validation,Backdoor,1
90218,18346251710145265905,Backdoor|segment05,1,validation,Backdoor,1
90219,11134157762421197459,Backdoor|segment05,1,validation,Backdoor,1
90220,16901685380045108558,Backdoor|segment05,1,validation,Backdoor,1
90221,17438693129844294858,Backdoor|segment05,1,validation,Backdoor,1
90222,15828001101659522643,Backdoor|segment05,1,validation,Backdoor,1
90223,8411478108535244229,Backdoor|segment05,1,validation,Backdoor,1
90224,12017479720510447958,Backdoor|segment05,1,validation,Backdoor,1
90225,8012282093575479313,Backdoor|segment05,1,validation,Backdoor,1
90226,5626858847777583317,Backdoor|segment05,1,validation,Backdoor,1
90227,17746879273165267826,Backdoor|segment05,1,validation,Backdoor,1
90228,7605197336986694947,Backdoor|segment05,1,validation,Backdoor,1
90229,5248747979190589953,Backdoor|segment05,1,validation,Backdoor,1
90230,1217398663811809709,Backdoor|segment05,1,validation,Backdoor,1
90231,2243420073858278933,Backdoor|segment05,1,validation,Backdoor,1
90232,12794495096298773292,Backdoor|segment05,1,validation,Backdoor,1
90233,10024263291025480516,Backdoor|segment05,1,validation,Backdoor,1
90234,6787631487731866831,Backdoor|segment05,1,validation,Backdoor,1
90235,2743472391304368942,Backdoor|segment05,1,validation,Backdoor,1
90236,18205978275957599915,Backdoor|segment05,1,validation,Backdoor,1
90237,1210235416269110359,Backdoor|segment05,1,validation,Backdoor,1
90238,14837936563557666307,Backdoor|segment05,1,validation,Backdoor,1
90239,17277963738319725077,Backdoor|segment05,1,validation,Backdoor,1
90240,13690255272682855317,Backdoor|segment05,1,validation,Backdoor,1
90241,16929932619378910351,Backdoor|segment05,1,validation,Backdoor,1
90242,447485566018543876,Backdoor|segment05,1,validation,Backdoor,1
90243,11202752329031447189,Backdoor|segment05,1,validation,Backdoor,1
90244,2297365310285550123,Backdoor|segment05,1,validation,Backdoor,1
90245,1501310978513891122,Backdoor|segment05,1,validation,Backdoor,1
90246,13572405108824757682,Backdoor|segment05,1,validation,Backdoor,1
90247,6666382043552120930,Backdoor|segment05,1,validation,Backdoor,1
90248,9897153267400506842,Backdoor|segment05,1,validation,Backdoor,1
90249,16454401754923934273,Backdoor|segment05,1,validation,Backdoor,1
90250,4068339345820502130,Backdoor|segment05,1,validation,Backdoor,1
90251,9245588428876759544,Backdoor|segment05,1,validation,Backdoor,1
90252,9802315155169245000,Backdoor|segment05,1,validation,Backdoor,1
90253,2285274744614651286,Backdoor|segment05,1,validation,Backdoor,1
90254,5737785670915091333,Backdoor|segment05,1,validation,Backdoor,1
90255,8255268637064950290,Backdoor|segment05,1,validation,Backdoor,1
90256,17314673001330816332,Backdoor|segment05,1,validation,Backdoor,1
90257,6374436861600325948,Backdoor|segment05,1,validation,Backdoor,1
90258,5329349625009582855,Backdoor|segment05,1,validation,Backdoor,1
90259,8854655317814204356,Backdoor|segment05,1,validation,Backdoor,1
90260,906494115581616367,Backdoor|segment05,1,validation,Backdoor,1
90261,18073116906405291042,Backdoor|segment05,1,validation,Backdoor,1
90262,2477250039217455903,Backdoor|segment05,1,validation,Backdoor,1
90263,13212341892750169994,Backdoor|segment05,1,validation,Backdoor,1
90264,16379757954530660976,Backdoor|segment05,1,validation,Backdoor,1
90265,4939576686221561247,Backdoor|segment05,1,validation,Backdoor,1
90266,5067382248449443656,Backdoor|segment05,1,validation,Backdoor,1
90267,2677031009549976422,Backdoor|segment05,1,validation,Backdoor,1
90268,11802759374986758168,Backdoor|segment05,1,validation,Backdoor,1
90269,17143069012304552235,Backdoor|segment05,1,validation,Backdoor,1
90270,9629559102819198032,Backdoor|segment05,1,validation,Backdoor,1
90271,1531174280259377244,Backdoor|segment05,1,validation,Backdoor,1
90272,11289077762879028109,Backdoor|segment05,1,validation,Backdoor,1
90273,7285113909632350332,Backdoor|segment05,1,validation,Backdoor,1
90274,15469325768618563877,Backdoor|segment05,1,validation,Backdoor,1
90275,3529642380421056154,Backdoor|segment05,1,validation,Backdoor,1
90276,523412903655177345,Backdoor|segment05,1,validation,Backdoor,1
90277,14963810356683224915,Backdoor|segment05,1,validation,Backdoor,1
90278,264832614423152297,Backdoor|segment05,1,validation,Backdoor,1
90279,7179558585978226359,Backdoor|segment05,1,validation,Backdoor,1
90280,12403733359984107532,Backdoor|segment05,1,validation,Backdoor,1
90281,7274689263216901162,Backdoor|segment05,1,validation,Backdoor,1
90282,5286833595708799141,Backdoor|segment05,1,validation,Backdoor,1
90283,13848989345953995572,Backdoor|segment05,1,validation,Backdoor,1
90284,3621136239211703598,Backdoor|segment05,1,validation,Backdoor,1
90285,14213180933505794168,Backdoor|segment05,1,validation,Backdoor,1
90286,17553833485329791435,Backdoor|segment05,1,validation,Backdoor,1
90287,6936282201381279632,Backdoor|segment05,1,validation,Backdoor,1
90288,6943848467714076481,Backdoor|segment05,1,validation,Backdoor,1
90289,1472699352194114050,Backdoor|segment05,1,validation,Backdoor,1
90290,8227604340400091956,Backdoor|segment05,1,validation,Backdoor,1
90291,2629656909568742490,Backdoor|segment05,1,validation,Backdoor,1
90292,5979770315440089658,Backdoor|segment05,1,validation,Backdoor,1
90293,3016396540280476199,Backdoor|segment05,1,validation,Backdoor,1
90294,18392887183696276600,Backdoor|segment05,1,validation,Backdoor,1
90295,7991281840486632935,Backdoor|segment05,1,validation,Backdoor,1
90296,1225358424246128986,Backdoor|segment05,1,validation,Backdoor,1
90297,2810810789431139502,Backdoor|segment05,1,validation,Backdoor,1
90298,7624402199151771672,Backdoor|segment05,1,validation,Backdoor,1
90299,3555870233738406534,Backdoor|segment05,1,validation,Backdoor,1
90300,16238289601130897692,Backdoor|segment05,1,validation,Backdoor,1
90301,17325929004550568079,Backdoor|segment05,1,validation,Backdoor,1
90302,17190079088483482499,Backdoor|segment05,1,validation,Backdoor,1
90303,14707092369221591648,Backdoor|segment05,1,validation,Backdoor,1
90304,16537441601649062345,Backdoor|segment05,1,validation,Backdoor,1
90305,3763384378740733285,Backdoor|segment05,1,validation,Backdoor,1
90306,12139189764039914453,Backdoor|segment05,1,validation,Backdoor,1
90307,9809304418900013216,Backdoor|segment05,1,validation,Backdoor,1
90308,16949118932566717457,Backdoor|segment05,1,validation,Backdoor,1
90309,4702081984855949664,Backdoor|segment05,1,validation,Backdoor,1
90310,1902873716102656533,Backdoor|segment05,1,validation,Backdoor,1
90311,474384248278331558,Backdoor|segment05,1,validation,Backdoor,1
90312,13130437225939770926,Backdoor|segment05,1,validation,Backdoor,1
90313,7051570698672467899,Backdoor|segment05,1,validation,Backdoor,1
90314,3467203264992024706,Backdoor|segment05,1,validation,Backdoor,1
90315,1238491774212221976,Backdoor|segment05,1,validation,Backdoor,1
90316,18141455021830036171,Backdoor|segment05,1,validation,Backdoor,1
90317,11528613927598198628,Backdoor|segment05,1,validation,Backdoor,1
90318,14705148425929512179,Backdoor|segment05,1,validation,Backdoor,1
90319,15974962443375316754,Backdoor|segment05,1,validation,Backdoor,1
90320,10766977657321770063,Backdoor|segment05,1,validation,Backdoor,1
90321,14980370066263789302,Backdoor|segment05,1,validation,Backdoor,1
90322,15516026169515368321,Backdoor|segment05,1,validation,Backdoor,1
90323,15750683087187072395,Backdoor|segment05,1,validation,Backdoor,1
90324,6474488606760032761,Backdoor|segment05,1,validation,Backdoor,1
90325,10567947408245262816,Backdoor|segment05,1,validation,Backdoor,1
90326,16167794895789129425,Backdoor|segment05,1,validation,Backdoor,1
90327,9373320067411703262,Backdoor|segment05,1,validation,Backdoor,1
90328,9140022873352096323,Backdoor|segment05,1,validation,Backdoor,1
90329,15217707462119379644,Backdoor|segment05,1,validation,Backdoor,1
90330,7022676912483419240,Backdoor|segment05,1,validation,Backdoor,1
90331,8267186431246766256,Backdoor|segment05,1,validation,Backdoor,1
90332,2186349086418774516,Backdoor|segment05,1,validation,Backdoor,1
90333,13464052588424027275,Backdoor|segment05,1,validation,Backdoor,1
90334,10144414483714758677,Backdoor|segment05,1,validation,Backdoor,1
90335,14306055362323078940,Backdoor|segment05,1,validation,Backdoor,1
90336,5452319205565582110,Backdoor|segment05,1,validation,Backdoor,1
90337,10558414716814963238,Backdoor|segment05,1,validation,Backdoor,1
90338,14932855622739330935,Backdoor|segment05,1,validation,Backdoor,1
90339,16334525811864040992,Backdoor|segment05,1,validation,Backdoor,1
90340,4119019178805588379,Backdoor|segment05,1,validation,Backdoor,1
90341,4849312078909214910,Backdoor|segment05,1,validation,Backdoor,1
90342,16839347723956921147,Backdoor|segment05,1,validation,Backdoor,1
90343,14053473738326523882,Backdoor|segment05,1,validation,Backdoor,1
90344,4324455008928592685,Backdoor|segment05,1,validation,Backdoor,1
90345,13975820992283419955,Backdoor|segment05,1,validation,Backdoor,1
90346,2205096438391038158,Backdoor|segment05,1,validation,Backdoor,1
90347,11439976650881458106,Backdoor|segment05,1,validation,Backdoor,1
90348,10638006062269991782,Backdoor|segment05,1,validation,Backdoor,1
90349,15249476490478267883,Backdoor|segment05,1,validation,Backdoor,1
90350,3185088645619945449,Backdoor|segment05,1,validation,Backdoor,1
90351,8235353072033211738,Backdoor|segment05,1,validation,Backdoor,1
90352,10200683949512339524,Backdoor|segment05,1,validation,Backdoor,1
90353,289460915427164831,Backdoor|segment05,1,validation,Backdoor,1
90354,17202111867341462138,Backdoor|segment05,1,validation,Backdoor,1
90355,3051282843260436658,Backdoor|segment05,1,validation,Backdoor,1
90356,6531695408505836261,Backdoor|segment05,1,validation,Backdoor,1
90357,8023858887117188214,Backdoor|segment05,1,validation,Backdoor,1
90358,1873587034681505076,Backdoor|segment05,1,validation,Backdoor,1
90359,10405883602151847955,Backdoor|segment05,1,validation,Backdoor,1
90360,16175333679225226311,Backdoor|segment05,1,validation,Backdoor,1
90361,15831795173785021952,Backdoor|segment05,1,validation,Backdoor,1
90362,579004762262422795,Backdoor|segment05,1,validation,Backdoor,1
90363,6138514107591717265,Backdoor|segment05,1,validation,Backdoor,1
90364,16041702695530895211,Backdoor|segment05,1,validation,Backdoor,1
90365,12914083875547755077,Backdoor|segment05,1,validation,Backdoor,1
90366,7114553205308131050,Backdoor|segment05,1,validation,Backdoor,1
90367,15182304893554553820,Backdoor|segment05,1,validation,Backdoor,1
90368,6124833499623999070,Backdoor|segment05,1,validation,Backdoor,1
90369,17121211921535588734,Backdoor|segment05,1,validation,Backdoor,1
90370,12480522679750342435,Backdoor|segment05,1,validation,Backdoor,1
90371,14525010310973268162,Backdoor|segment05,1,validation,Backdoor,1
90372,9916900414363995181,Backdoor|segment05,1,validation,Backdoor,1
90373,17380067497301047191,Backdoor|segment05,1,validation,Backdoor,1
90374,2441173433826516633,Backdoor|segment05,1,validation,Backdoor,1
90375,12665378807976659764,Backdoor|segment05,1,validation,Backdoor,1
90376,6052658129273885677,Backdoor|segment05,1,validation,Backdoor,1
90377,17058833521697439936,Backdoor|segment05,1,validation,Backdoor,1
90378,322060796505664258,Backdoor|segment05,1,validation,Backdoor,1
90379,12535976206012416484,Backdoor|segment05,1,validation,Backdoor,1
90380,11745622070693413650,Backdoor|segment05,1,validation,Backdoor,1
90381,18155224627966032389,Backdoor|segment05,1,validation,Backdoor,1
90382,11245057866691197701,Backdoor|segment05,1,validation,Backdoor,1
90383,17921575322957216779,Backdoor|segment05,1,validation,Backdoor,1
90384,16239168499071650418,Backdoor|segment05,1,validation,Backdoor,1
90385,3936886672750820130,Backdoor|segment05,1,validation,Backdoor,1
90386,4681288173818675556,Backdoor|segment05,1,validation,Backdoor,1
90387,15674705370348862276,Backdoor|segment05,1,validation,Backdoor,1
90388,11896197068115579968,Backdoor|segment05,1,validation,Backdoor,1
90389,7261029417645325089,Backdoor|segment05,1,validation,Backdoor,1
90390,1111517497533562837,Backdoor|segment05,1,validation,Backdoor,1
90391,11402367245153864849,Backdoor|segment05,1,validation,Backdoor,1
90392,7235971191794608641,Backdoor|segment05,1,validation,Backdoor,1
90393,15189989143595651024,Backdoor|segment05,1,validation,Backdoor,1
90394,9541902705347710698,Backdoor|segment05,1,validation,Backdoor,1
90395,7377916083390563181,Backdoor|segment05,1,validation,Backdoor,1
90396,3149899410189332951,Backdoor|segment05,1,validation,Backdoor,1
90397,3078538883214491600,Backdoor|segment05,1,validation,Backdoor,1
90398,5742924219209640819,Backdoor|segment05,1,validation,Backdoor,1
90399,3010604016654999650,Backdoor|segment05,1,validation,Backdoor,1
90400,1249913254525563794,Backdoor|segment05,1,validation,Backdoor,1
90401,3550734381421367151,Backdoor|segment05,1,validation,Backdoor,1
90402,5290459588313407844,Backdoor|segment05,1,validation,Backdoor,1
90403,8999910775844794202,Backdoor|segment05,1,validation,Backdoor,1
90404,6988588467176534225,Backdoor|segment05,1,validation,Backdoor,1
90405,10168079779122918460,Backdoor|segment05,1,validation,Backdoor,1
90406,2366562319323219408,Backdoor|segment05,1,validation,Backdoor,1
90407,10599688102394293351,Backdoor|segment05,1,validation,Backdoor,1
90408,5745604286870853436,Backdoor|segment05,1,validation,Backdoor,1
90409,8636007742724499138,Backdoor|segment05,1,validation,Backdoor,1
90410,10761341866311302015,Backdoor|segment05,1,validation,Backdoor,1
90411,5471973968835198790,Backdoor|segment05,1,validation,Backdoor,1
90412,1521610302081824750,Backdoor|segment05,1,validation,Backdoor,1
90413,9913820214882446390,Backdoor|segment05,1,validation,Backdoor,1
90414,17564631043959017198,Backdoor|segment05,1,validation,Backdoor,1
90415,8908894534219925483,Backdoor|segment05,1,validation,Backdoor,1
90416,4350458117701304405,Backdoor|segment05,1,validation,Backdoor,1
90417,4531170545290471266,Backdoor|segment05,1,validation,Backdoor,1
90418,7590468581515813411,Backdoor|segment05,1,validation,Backdoor,1
90419,8978745467542390072,Backdoor|segment05,1,validation,Backdoor,1
90420,14238143331124403206,Backdoor|segment05,1,validation,Backdoor,1
90421,8625036839338827357,Backdoor|segment05,1,validation,Backdoor,1
90422,4611489072169899325,Backdoor|segment05,1,validation,Backdoor,1
90423,3650271167945476388,Backdoor|segment05,1,validation,Backdoor,1
90424,10885004511595155215,Backdoor|segment05,1,validation,Backdoor,1
90425,16986950603845612288,Backdoor|segment05,1,validation,Backdoor,1
90426,1435947400416247467,Backdoor|segment05,1,validation,Backdoor,1
90427,10922372265344992724,Backdoor|segment05,1,validation,Backdoor,1
90428,5650737466187964459,Backdoor|segment05,1,validation,Backdoor,1
90429,3008013771872991656,Backdoor|segment05,1,validation,Backdoor,1
90430,6302414686922001463,Backdoor|segment05,1,validation,Backdoor,1
90431,13374585150653835758,Backdoor|segment05,1,validation,Backdoor,1
90432,9804521090779630138,Backdoor|segment05,1,validation,Backdoor,1
90433,3137380898712963658,Backdoor|segment05,1,validation,Backdoor,1
90434,8257876398717221301,Backdoor|segment05,1,validation,Backdoor,1
90435,12989089608328392266,Backdoor|segment05,1,validation,Backdoor,1
90436,6209700940762861234,Backdoor|segment05,1,validation,Backdoor,1
90437,5872226804654937613,Backdoor|segment05,1,validation,Backdoor,1
90438,14544023653271446278,Backdoor|segment05,1,validation,Backdoor,1
90439,6249940892515323394,Backdoor|segment05,1,validation,Backdoor,1
90440,4854839039669597844,Backdoor|segment05,1,validation,Backdoor,1
90441,11334632940374998437,Backdoor|segment05,1,validation,Backdoor,1
90442,6250981523620877829,Backdoor|segment05,1,validation,Backdoor,1
90443,13247954459946613453,Backdoor|segment05,1,validation,Backdoor,1
90444,13036870776492286009,Backdoor|segment05,1,validation,Backdoor,1
90445,5434372864297941714,Backdoor|segment05,1,validation,Backdoor,1
90446,17729441053886983403,Backdoor|segment05,1,validation,Backdoor,1
90447,1258229096938065886,Backdoor|segment05,1,validation,Backdoor,1
90448,11666066035207077185,Backdoor|segment05,1,validation,Backdoor,1
90449,274513940928129942,Backdoor|segment05,1,validation,Backdoor,1
90450,11521881129593354136,Backdoor|segment05,1,validation,Backdoor,1
90451,12872060320671234709,Backdoor|segment05,1,validation,Backdoor,1
90452,9203591795990050369,Backdoor|segment05,1,validation,Backdoor,1
90453,102513107673893051,Backdoor|segment05,1,validation,Backdoor,1
90454,2710643949082357764,Backdoor|segment05,1,validation,Backdoor,1
90455,17014399476130849572,Backdoor|segment05,1,validation,Backdoor,1
90456,7107982511318576877,Backdoor|segment05,1,validation,Backdoor,1
90457,188440693717802854,Backdoor|segment05,1,validation,Backdoor,1
90458,18281837709311863818,Backdoor|segment05,1,validation,Backdoor,1
90459,8361235866260715507,Backdoor|segment05,1,validation,Backdoor,1
90460,9562696562398237059,Backdoor|segment05,1,validation,Backdoor,1
90461,10458452734521187940,Backdoor|segment05,1,validation,Backdoor,1
90462,3910434483735244672,Backdoor|segment05,1,validation,Backdoor,1
90463,11880878082067443047,Backdoor|segment05,1,validation,Backdoor,1
90464,14656326814901016585,Backdoor|segment05,1,validation,Backdoor,1
90465,7231995795663304773,Backdoor|segment05,1,validation,Backdoor,1
90466,13422464785311974694,Backdoor|segment05,1,validation,Backdoor,1
90467,7664550074805199867,Backdoor|segment05,1,validation,Backdoor,1
90468,6116351439773099670,Backdoor|segment05,1,validation,Backdoor,1
90469,5936695542143559738,Backdoor|segment05,1,validation,Backdoor,1
90470,15810860720044447620,Backdoor|segment05,1,validation,Backdoor,1
90471,8938243980396173256,Backdoor|segment05,1,validation,Backdoor,1
90472,7060056549317476433,Backdoor|segment05,1,validation,Backdoor,1
90473,16677325408637173026,Backdoor|segment05,1,validation,Backdoor,1
90474,4791179689454005510,Backdoor|segment05,1,validation,Backdoor,1
90475,4028438720927014317,Backdoor|segment05,1,validation,Backdoor,1
90476,12209066536175745912,Backdoor|segment05,1,validation,Backdoor,1
90477,4056989627956342520,Backdoor|segment05,1,validation,Backdoor,1
90478,7626674033498100297,Backdoor|segment05,1,validation,Backdoor,1
90479,2240974252618672459,Backdoor|segment05,1,validation,Backdoor,1
90480,7786075607009868972,Backdoor|segment05,1,validation,Backdoor,1
90481,777715723195917888,Backdoor|segment05,1,validation,Backdoor,1
90482,16039591284258417912,Backdoor|segment05,1,validation,Backdoor,1
90483,13862125204670109020,Backdoor|segment05,1,validation,Backdoor,1
90484,14138249950558144267,Backdoor|segment05,1,validation,Backdoor,1
90485,945842558113568786,Backdoor|segment05,1,validation,Backdoor,1
90486,13861920544375183711,Backdoor|segment05,1,validation,Backdoor,1
90487,5492784167788102481,Backdoor|segment05,1,validation,Backdoor,1
90488,18380401863746618954,Backdoor|segment05,1,validation,Backdoor,1
90489,13203000874292996271,Backdoor|segment05,1,validation,Backdoor,1
90490,17606300185286107594,Backdoor|segment05,1,validation,Backdoor,1
90491,11632719254058057464,Backdoor|segment05,1,validation,Backdoor,1
90492,7194906287153125309,Backdoor|segment05,1,validation,Backdoor,1
90493,9823912451660750330,Backdoor|segment05,1,validation,Backdoor,1
90494,8179452997829343076,Backdoor|segment05,1,validation,Backdoor,1
90495,16870084299332430071,Backdoor|segment05,1,validation,Backdoor,1
90496,4474905346383666412,Backdoor|segment05,1,validation,Backdoor,1
90497,18090942871946007389,Backdoor|segment05,1,validation,Backdoor,1
90498,9255344657892570182,Backdoor|segment05,1,validation,Backdoor,1
90499,17525452278256428313,Backdoor|segment05,1,validation,Backdoor,1
90500,376825437622677702,Backdoor|segment05,1,validation,Backdoor,1
90501,5387572863427340217,Backdoor|segment05,1,validation,Backdoor,1
90502,7137358511760428117,Backdoor|segment05,1,validation,Backdoor,1
90503,8552378691991728276,Backdoor|segment05,1,validation,Backdoor,1
90504,6495196801188316272,Backdoor|segment05,1,validation,Backdoor,1
90505,70712731692576197,Backdoor|segment05,1,validation,Backdoor,1
90506,5948985299409175175,Backdoor|segment05,1,validation,Backdoor,1
90507,15722955149942978911,Backdoor|segment05,1,validation,Backdoor,1
90508,8161229972701351252,Backdoor|segment05,1,validation,Backdoor,1
90509,5433487254740291894,Backdoor|segment05,1,validation,Backdoor,1
90510,558005326709644117,Backdoor|segment05,1,validation,Backdoor,1
90511,9349515702948376658,Backdoor|segment05,1,validation,Backdoor,1
90512,4072697958003182415,Backdoor|segment05,1,validation,Backdoor,1
90513,1520256989978988108,Backdoor|segment05,1,validation,Backdoor,1
90514,14242338961473843609,Backdoor|segment05,1,validation,Backdoor,1
90515,7634929720914429078,Backdoor|segment05,1,validation,Backdoor,1
90516,7662881905827771896,Backdoor|segment05,1,validation,Backdoor,1
90517,8118708198031644826,Backdoor|segment05,1,validation,Backdoor,1
90518,13415551093174028632,Backdoor|segment05,1,validation,Backdoor,1
90519,4681359490686855126,Backdoor|segment05,1,validation,Backdoor,1
90520,15421516881749746762,Backdoor|segment05,1,validation,Backdoor,1
90521,5295085181906269229,Backdoor|segment05,1,validation,Backdoor,1
90522,8646707816184220749,Backdoor|segment05,1,validation,Backdoor,1
90523,406365902484995190,Backdoor|segment05,1,validation,Backdoor,1
90524,13471048980940995624,Backdoor|segment05,1,validation,Backdoor,1
90525,15434431483561469499,Backdoor|segment05,1,validation,Backdoor,1
90526,14397982687353449535,Backdoor|segment05,1,validation,Backdoor,1
90527,8307648850301526317,Backdoor|segment05,1,validation,Backdoor,1
90528,1093759925015251998,Backdoor|segment05,1,validation,Backdoor,1
90529,17558021327541792910,Backdoor|segment05,1,validation,Backdoor,1
90530,14186738893135816016,Backdoor|segment05,1,validation,Backdoor,1
90531,13831217543530888516,Backdoor|segment05,1,validation,Backdoor,1
90532,12890480100877202736,Backdoor|segment05,1,validation,Backdoor,1
90533,18444383691232310928,Backdoor|segment05,1,validation,Backdoor,1
90534,6257849627503915863,Backdoor|segment05,1,validation,Backdoor,1
90535,6675962677400099233,Backdoor|segment05,1,validation,Backdoor,1
90536,16680741836125632446,Backdoor|segment05,1,validation,Backdoor,1
90537,4615395059290009028,Backdoor|segment05,1,validation,Backdoor,1
90538,12058432587328044587,Backdoor|segment05,1,validation,Backdoor,1
90539,12429822995558494703,Backdoor|segment05,1,validation,Backdoor,1
90540,9128687154938621498,Backdoor|segment05,1,validation,Backdoor,1
90541,5128830473489576648,Backdoor|segment05,1,validation,Backdoor,1
90542,17580332779459141707,Backdoor|segment05,1,validation,Backdoor,1
90543,15154553107568326381,Backdoor|segment05,1,validation,Backdoor,1
90544,6141355040776635146,Backdoor|segment05,1,validation,Backdoor,1
90545,15370839918725348499,Backdoor|segment05,1,validation,Backdoor,1
90546,15232437225021158734,Backdoor|segment05,1,validation,Backdoor,1
90547,7163090126441902487,Backdoor|segment05,1,validation,Backdoor,1
90548,9630972124964911440,Backdoor|segment05,1,validation,Backdoor,1
90549,4846134436871980936,Backdoor|segment05,1,validation,Backdoor,1
90550,11822718881888580054,Backdoor|segment05,1,validation,Backdoor,1
90551,10592961296856051000,Backdoor|segment05,1,validation,Backdoor,1
90552,17810893734776182731,Backdoor|segment05,1,validation,Backdoor,1
90553,6799079512626590980,Backdoor|segment05,1,validation,Backdoor,1
90554,9001848715748850655,Backdoor|segment05,1,validation,Backdoor,1
90555,17951693404737296439,Backdoor|segment05,1,validation,Backdoor,1
90556,5673536061068982058,Backdoor|segment05,1,validation,Backdoor,1
90557,1242194641686677450,Backdoor|segment05,1,validation,Backdoor,1
90558,17467539628594838757,Backdoor|segment05,1,validation,Backdoor,1
90559,12002387710999587916,Backdoor|segment05,1,validation,Backdoor,1
90560,2575909967402742536,Backdoor|segment05,1,validation,Backdoor,1
90561,8182998759430477507,Backdoor|segment05,1,validation,Backdoor,1
90562,17176220783584490518,Backdoor|segment05,1,validation,Backdoor,1
90563,8903599890593396140,Backdoor|segment05,1,validation,Backdoor,1
90564,15982961808587295645,Backdoor|segment05,1,validation,Backdoor,1
90565,8396786892174399807,Backdoor|segment05,1,validation,Backdoor,1
90566,4698980241684352857,Backdoor|segment05,1,validation,Backdoor,1
90567,4796297093118426941,Backdoor|segment05,1,validation,Backdoor,1
90568,450125365732999687,Backdoor|segment05,1,validation,Backdoor,1
90569,15580265327469529804,Backdoor|segment05,1,validation,Backdoor,1
90570,2434497812385224577,Backdoor|segment05,1,validation,Backdoor,1
90571,2928628870409588628,Backdoor|segment05,1,validation,Backdoor,1
90572,1555623985404581809,Backdoor|segment05,1,validation,Backdoor,1
90573,4434810086749582398,Backdoor|segment05,1,validation,Backdoor,1
90574,5183239769578447581,Backdoor|segment05,1,validation,Backdoor,1
90575,8079010043262274741,Backdoor|segment05,1,validation,Backdoor,1
90576,7291887088397517326,Backdoor|segment05,1,validation,Backdoor,1
90577,8366799302556252740,Backdoor|segment05,1,validation,Backdoor,1
90578,15339099265504884154,Backdoor|segment05,1,validation,Backdoor,1
90579,15467092677284307225,Backdoor|segment05,1,validation,Backdoor,1
90580,3324774577764727107,Backdoor|segment05,1,validation,Backdoor,1
90581,12899722308423969569,Backdoor|segment05,1,validation,Backdoor,1
90582,17599885475870585364,Backdoor|segment05,1,validation,Backdoor,1
90583,4990957908070090646,Backdoor|segment05,1,validation,Backdoor,1
90584,10117003783229241847,Backdoor|segment05,1,validation,Backdoor,1
90585,4569019512707002245,Backdoor|segment05,1,validation,Backdoor,1
90586,11349274018202070456,Backdoor|segment05,1,validation,Backdoor,1
90587,6288590305628008039,Backdoor|segment05,1,validation,Backdoor,1
90588,13468508071770997510,Backdoor|segment05,1,validation,Backdoor,1
90589,15046338863251450666,Backdoor|segment05,1,validation,Backdoor,1
90590,5743649480096454693,Backdoor|segment05,1,validation,Backdoor,1
90591,13125141117515718173,Backdoor|segment05,1,validation,Backdoor,1
90592,11349767026747416290,Backdoor|segment05,1,validation,Backdoor,1
90593,4200565528075294497,Backdoor|segment05,1,validation,Backdoor,1
90594,16431463779271448275,Backdoor|segment05,1,validation,Backdoor,1
90595,15356812256370100774,Backdoor|segment05,1,validation,Backdoor,1
90596,1303681667264808143,Backdoor|segment05,1,validation,Backdoor,1
90597,16721930879413576350,Backdoor|segment05,1,validation,Backdoor,1
90598,2244120894205892627,Backdoor|segment05,1,validation,Backdoor,1
90599,3592488636093174952,Backdoor|segment05,1,validation,Backdoor,1
90600,7186594221064065452,Backdoor|segment05,1,validation,Backdoor,1
90601,17065830729818936702,Backdoor|segment05,1,validation,Backdoor,1
90602,12305407604900496017,Backdoor|segment05,1,validation,Backdoor,1
90603,15368885731311398826,Backdoor|segment05,1,validation,Backdoor,1
90604,12089594908133020966,Backdoor|segment05,1,validation,Backdoor,1
